run_id,method,ablation,scenario,disturbance,init_variant,outcome,success,task_phase,failure_type,merge_start_time_s,completion_time_s,physical_target_gap_m,physical_gap_floor_m,min_net_gap_m,hard_violation_count,road_violation_count,safety_recheck_violation_count,safety_correction_count,action_saturation_count,safety_correction_abs_mean_mps2,max_abs_jerk_mps3,mean_abs_jerk_mps3,compute_time_s,pair_gain_total_error_max_s-1,space_feedback_abs_mean_s-1,partner_feedback_abs_mean_s-1,effective_q_delta_abs_mean_s-1,q_saturation_fraction,space_feedback_prepare_mean_s-1,space_feedback_execute_mean_s-1,space_feedback_failure_handling_mean_s-1,mean_spatial_reference_offset_m,K_MR_mean_s-1,K_RM_mean_s-1,total_speed_deficit_distance_m,total_speed_deficit_integral_m_s,total_effort_integral_m2_s3
D_ample_prepare_i2,D,,ample,prepare,2,completed,1,SUCCESS_RELEASE,,1.7000000000000002,4.7,27.2,21.400000000000002,7.226570513637978,0,0,29,31,188,2.598959859144401,2.500000000000002,0.5718673639832202,0.19825880002463236,0.0,0.00704816770313729,0.0005787736883218825,0.0631630638107605,0.14375,0.0030107809552162522,0.01157327952017756,0.0,0.3313053540479094,0.042181256571947705,0.05738260635640122,61.28611785048064,61.28611785048064,59.57771282907864
D_collaborative_none_i0,D,,collaborative,none,0,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,17.67169995838999,0,0,0,0,34,0.0,2.500000000000001,0.1490457231083569,0.3526638000039384,0.0,0.0033051563779788406,0.0005848844562613664,0.06290022883397724,0.153125,0.0055814516425406625,0.0,0.003154315056638664,0.16597988603941885,0.04475201843543326,0.0579894145863736,1.046266776363286,1.046266776363286,4.0494714458912435
D_collaborative_none_i1,D,,collaborative,none,1,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,17.681929219139885,0,0,0,0,24,0.0,2.5,0.10984992478842884,0.34138090000487864,0.0,0.004723403284491908,0.00047063774039870777,0.0636400348161241,0.15,0.005885840320037094,0.0,0.0048886521468529814,0.29908514473615944,0.04621136605779435,0.05758925699516517,0.8670468087106813,0.8670468087106813,2.7912062898292826
D_collaborative_none_i2,D,,collaborative,none,2,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,17.780729922433704,0,0,0,0,94,0.0,2.5,0.2516909761793495,0.396784899989143,0.0,0.011537179353552354,0.0005678179218699718,0.06303544314948181,0.1625,0.007309305643005287,0.0,0.014284857108339166,0.19958230561377294,0.04602470851848853,0.05989429459677628,5.220114991244335,5.220114991244335,8.901240140541297
D_collaborative_prepare_i0,D,,collaborative,prepare,0,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,17.45365933275418,0,0,0,0,63,0.0,2.5,0.2501262354858854,0.37329009996028617,0.0,0.0031003061402775775,0.0005542801883433731,0.06289643445811474,0.15625,0.005843404873257895,0.0,0.002688351115222659,0.16595940705294704,0.045188012020761364,0.05861261103219815,4.425579927783711,4.425579927783711,6.332179062570244
D_collaborative_prepare_i1,D,,collaborative,prepare,1,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,17.48930148136726,0,0,0,0,53,0.0,2.5,0.2109869806824353,0.343284800008405,0.0,0.003996034027304087,0.00044412789569692207,0.06301285254318804,0.15625,0.005714776047619465,0.0,0.0038691809350497545,0.2990363330548109,0.04729115350879395,0.05756865957531821,3.4079188458826426,3.4079188458826426,4.497351344338663
D_collaborative_prepare_i2,D,,collaborative,prepare,2,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,17.554016854515236,0,0,0,0,114,0.0,2.500000000000002,0.3229724730361224,0.33596139994915575,0.0,0.010170391568086377,0.0005400627364101797,0.0629089408130374,0.165625,0.0069304701203464466,0.0,0.012453734681661674,0.1995557282808443,0.04668479918016902,0.06029339396624844,9.361062934263757,9.361062934263757,9.896404895584672
D_short_window_none_i0,D,,short_window,none,0,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,13.001562500000073,0,0,0,0,117,0.0,2.5,0.38404352340053144,0.37710690003586933,0.0,0.030589656205251874,0.002952976919383646,0.0631541113366387,0.184375,0.0423929291297546,0.0,0.029033991763537124,0.09851843347566573,0.05085143764535199,0.06354108571913399,24.30402892164403,24.30402892164403,34.28899035100949
D_short_window_none_i1,D,,short_window,none,1,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,12.868593750000098,0,0,0,0,103,0.0,2.5,0.3548442408958395,0.37911759997950867,0.0,0.03848400704795776,0.0030932972609781324,0.06271821408219103,0.184375,0.05247427007487618,0.0,0.03586936986011004,0.23320006713385158,0.05672265620022721,0.05978824722656408,20.249779258826294,20.249779258826294,23.416279142155727
D_short_window_none_i2,D,,short_window,none,2,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,10.205156250000012,0,0,0,0,120,0.0,2.5,0.399960625587522,0.32688649999909103,0.0,0.04242991569862727,0.004083808066363182,0.06332708337520934,0.19375,0.06183457302020164,0.0,0.03826403570449213,0.1333859646315916,0.05454129926774923,0.06408798422134736,31.283848874616403,31.283848874616403,35.67313608989183
D_short_window_prepare_i0,D,,short_window,prepare,0,started_but_failed,0,FAILURE_HANDLING,started_but_failed,3.25,,21.400000000000002,21.400000000000002,6.878493661110594,0,0,8,18,195,7.120056731196055,2.5000000000000044,0.5540098328069607,0.24838419997831807,0.0,0.16683788458877635,0.003136988090641263,0.06312799607610511,0.19375,0.06264133297157952,0.04935234336068264,0.2299046163620553,0.0985232204711098,0.05071099992308857,0.06685909353485538,54.530801274964304,54.530801274964304,39.15277747163559
D_short_window_prepare_i1,D,,short_window,prepare,1,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,12.868593750000098,0,0,0,0,141,0.0,2.5,0.4499375204854288,0.41970720002427697,0.0,0.041563585803025986,0.0032961157349954764,0.06267118565785426,0.190625,0.05724870229700659,0.0,0.03818870112933716,0.23322102526959157,0.05675728380133893,0.061871999687757646,27.676918352870786,27.676918352870786,31.750729412375698
D_short_window_prepare_i2,D,,short_window,prepare,2,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,10.205156250000012,0,0,0,0,165,0.0,2.5,0.5055257465661901,0.4268125999951735,0.0,0.045607561199301594,0.004354051922427863,0.06325509279931094,0.2,0.0653966834012694,0.0,0.0414198752000423,0.13339473246493477,0.05418236889092199,0.06656529466047989,39.45859890865949,39.45859890865949,46.45770746864442
E_ample_none_i0,E,,ample,none,0,completed,1,SUCCESS_RELEASE,,1.2000000000000002,4.2,30.2,21.400000000000002,8.651412483201664,0,0,0,0,18,0.0,2.5,0.116475363400744,0.15307170001324266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35323049489045716,0.0,0.0,0.0,0.0,3.0614334281997397
E_ample_none_i1,E,,ample,none,1,missed_window,0,FAILURE_HANDLING,missed_window,,,30.2,21.400000000000002,19.65241544088418,0,0,0,0,14,0.0,2.5,0.11794857051591652,0.366290999983903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8750962704806424,0.0,0.0,0.010998137820150865,0.010998137820150865,2.0250155711341975
E_ample_none_i2,E,,ample,none,2,started_but_failed,0,FAILURE_HANDLING,started_but_failed,1.85,,27.2,21.400000000000002,8.300019855566529,0,0,0,8,32,1.9382291429083445,2.500000000000001,0.1523532533012557,0.17530569998780265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42766146470084687,0.0,0.0,0.7231170349032535,0.7231170349032535,3.5312441161824997
E_ample_prepare_i0,E,,ample,prepare,0,completed,1,SUCCESS_RELEASE,,1.2000000000000002,4.2,30.2,21.400000000000002,8.651412483201664,0,0,0,0,44,0.0,2.500000000000002,0.2033882014977333,0.13848750002216548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37869122706797376,0.0,0.0,2.16827006025565,2.16827006025565,5.273647474441921
E_ample_prepare_i1,E,,ample,prepare,1,missed_window,0,FAILURE_HANDLING,missed_window,,,30.2,21.400000000000002,19.3449394871849,0,0,0,0,40,0.0,2.500000000000002,0.19828348200081133,0.37018010002793744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8336909066805627,0.0,0.0,2.400731245597931,2.400731245597931,4.000649737930834
E_ample_prepare_i2,E,,ample,prepare,2,started_but_failed,0,FAILURE_HANDLING,started_but_failed,1.85,,27.2,21.400000000000002,8.339337828965977,0,0,0,9,72,3.5412186646465824,2.500000000000002,0.2658307022137891,0.21449179999763146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4605856749148848,0.0,0.0,3.679902469936464,3.679902469936464,6.4700281097249634
E_collaborative_none_i0,E,,collaborative,none,0,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,17.672496433659898,0,0,0,0,27,0.0,2.5,0.12428140449631275,0.4055254000122659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24233965371854996,0.0,0.0,0.8050195528261047,0.8050195528261047,3.9075122243469327
E_collaborative_none_i1,E,,collaborative,none,1,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,17.658223015861562,0,0,0,0,17,0.0,2.5,0.1038533353854542,0.38225929997861385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6530790789968536,0.0,0.0,0.6091539869870718,0.6091539869870718,1.1920488520249302
E_collaborative_none_i2,E,,collaborative,none,2,completed,1,SUCCESS_RELEASE,,1.8,4.8,21.400000000000002,21.400000000000002,7.705312499999974,0,0,0,0,100,0.0,2.500000000000002,0.30847564182448456,0.18526200001360849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15548618646578394,0.0,0.0,11.03728846334066,11.03728846334066,14.496094456324176
E_collaborative_prepare_i0,E,,collaborative,prepare,0,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,17.449875503520854,0,0,0,0,56,0.0,2.5,0.22176850231230624,0.3662816999712959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2891151086427123,0.0,0.0,3.6669091475176327,3.6669091475176327,5.755790919588361
E_collaborative_prepare_i1,E,,collaborative,prepare,1,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,17.467633430343948,0,0,0,0,43,0.0,2.5,0.19805758435940785,0.40617719996953383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6054281498120734,0.0,0.0,3.234307440623124,3.234307440623124,2.7512984010835626
E_collaborative_prepare_i2,E,,collaborative,prepare,2,started_but_failed,0,FAILURE_HANDLING,started_but_failed,1.8,,21.400000000000002,21.400000000000002,7.627957265870447,0,0,22,36,199,3.556362328918507,2.500000000000002,0.5227249427729023,0.20792170002823696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18436032624297707,0.0,0.0,28.731347315908664,28.731347315908664,24.313804138781283
E_short_window_none_i0,E,,short_window,none,0,started_but_failed,0,FAILURE_HANDLING,started_but_failed,2.85,,21.400000000000002,21.400000000000002,5.638005711425291,0,0,56,57,257,1.3401665341458817,2.500000000000001,0.7138057651551161,0.2573772000032477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2695304931652277,0.0,0.0,104.91865511587797,104.91865511587797,97.68259730547831
E_short_window_none_i1,E,,short_window,none,1,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,11.910841327548649,0,0,0,0,157,0.0,2.5,0.4475242267064072,0.512137099984102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9893564307865013,0.0,0.0,42.63858049672817,42.63858049672817,54.43937055205465
E_short_window_none_i2,E,,short_window,none,2,started_but_failed,0,FAILURE_HANDLING,started_but_failed,2.85,,21.400000000000002,21.400000000000002,6.6545714598142185,0,0,44,46,245,1.5599108066638367,2.5,0.6938485006955502,0.2734473000164144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.341564813062272,0.0,0.0,98.63934694919128,98.63934694919128,91.12741778058754
E_short_window_prepare_i0,E,,short_window,prepare,0,started_but_failed,0,FAILURE_HANDLING,started_but_failed,3.0,,21.400000000000002,21.400000000000002,6.174093867764509,0,0,46,49,279,3.3900998850799944,2.5,0.7742922414434588,0.3300920999608934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29972735383111637,0.0,0.0,98.92394091597745,98.92394091597745,86.32218422068348
E_short_window_prepare_i1,E,,short_window,prepare,1,missed_window,0,FAILURE_HANDLING,missed_window,,,21.400000000000002,21.400000000000002,11.807275803902439,0,0,0,0,185,0.0,2.5,0.5146592636143517,0.4825766999856569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0121443103471752,0.0,0.0,46.833737727506055,46.833737727506055,57.154038518911044
E_short_window_prepare_i2,E,,short_window,prepare,2,started_but_failed,0,FAILURE_HANDLING,started_but_failed,3.0,,21.400000000000002,21.400000000000002,6.576437956153836,0,0,38,41,261,5.148427343743862,2.5,0.7305356898969887,0.2598928000079468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39461802240830857,0.0,0.0,93.40712082713874,93.40712082713874,81.64423755677376
