run_id,field,status,old_value,current_value,delta
D_short_window_none_i1,mean_abs_jerk_mps3,same,0.12991933392387173,0.12991933392387173,0
D_short_window_none_i1,merge_start_time_s,same,,,
D_short_window_none_i1,method,same,D,D,
D_short_window_none_i1,min_net_gap_m,same,12.841169867309755,12.841169867309755,0
D_short_window_none_i1,outcome,same,missed_window,missed_window,
D_short_window_none_i1,pair_gain_total_error_max_s-1,same,0.0,0.0,0
D_short_window_none_i1,road_violation_count,same,0,0,0
D_short_window_none_i1,run_id,same,D_short_window_none_i1,D_short_window_none_i1,
D_short_window_none_i1,safety_correction_abs_mean_mps2,same,0.0,0.0,0
D_short_window_none_i1,safety_correction_count,same,0,0,0
D_short_window_none_i1,scenario,same,short_window,short_window,
D_short_window_none_i1,space_feedback_abs_mean_s-1,same,0.026274080248403088,0.026274080248403088,0
D_short_window_none_i1,success,same,0,0,0
D_short_window_none_i1,task_phase,same,FAILED,FAILED,
D_short_window_none_i1,total_effort_integral_m2_s3,same,4.00356009400637,4.00356009400637,0
D_short_window_none_i1,total_speed_deficit_integral_m_s,same,13.556062395386585,13.556062395386585,0
D_short_window_none_i2,K_MR_mean_s-1,same,0.14003771414900482,0.14003771414900482,0
D_short_window_none_i2,K_RM_mean_s-1,same,0.19890309581984253,0.19890309581984253,0
D_short_window_none_i2,completion_time_s,same,,,
D_short_window_none_i2,disturbance,same,none,none,
D_short_window_none_i2,failure_type,same,missed_window,missed_window,
D_short_window_none_i2,hard_violation_count,same,0,0,0
D_short_window_none_i2,init_variant,same,2,2,0
D_short_window_none_i2,max_abs_jerk_mps3,same,2.5,2.5,0
D_short_window_none_i2,mean_abs_jerk_mps3,same,0.13634461435388787,0.13634461435388787,0
D_short_window_none_i2,merge_start_time_s,same,,,
D_short_window_none_i2,method,same,D,D,
D_short_window_none_i2,min_net_gap_m,same,10.204875000000012,10.204875000000012,0
D_short_window_none_i2,outcome,same,missed_window,missed_window,
D_short_window_none_i2,pair_gain_total_error_max_s-1,same,0.0,0.0,0
D_short_window_none_i2,road_violation_count,same,0,0,0
D_short_window_none_i2,run_id,same,D_short_window_none_i2,D_short_window_none_i2,
D_short_window_none_i2,safety_correction_abs_mean_mps2,same,0.0,0.0,0
D_short_window_none_i2,safety_correction_count,same,0,0,0
D_short_window_none_i2,scenario,same,short_window,short_window,
D_short_window_none_i2,space_feedback_abs_mean_s-1,same,0.02086473297440124,0.02086473297440124,0
D_short_window_none_i2,success,same,0,0,0
D_short_window_none_i2,task_phase,same,FAILED,FAILED,
D_short_window_none_i2,total_effort_integral_m2_s3,same,6.691500871344107,6.691500871344107,0
D_short_window_none_i2,total_speed_deficit_integral_m_s,same,16.333365582942648,16.333365582942648,0
D_short_window_prepare_i0,K_MR_mean_s-1,same,0.1367398746284254,0.1367398746284254,0
D_short_window_prepare_i0,K_RM_mean_s-1,same,0.202200935340422,0.202200935340422,0
D_short_window_prepare_i0,completion_time_s,same,,,
D_short_window_prepare_i0,disturbance,same,prepare,prepare,
D_short_window_prepare_i0,failure_type,same,missed_window,missed_window,
D_short_window_prepare_i0,hard_violation_count,same,0,0,0
D_short_window_prepare_i0,init_variant,same,0,0,0
D_short_window_prepare_i0,max_abs_jerk_mps3,same,2.5,2.5,0
D_short_window_prepare_i0,mean_abs_jerk_mps3,same,0.24757376070825501,0.24757376070825501,0
D_short_window_prepare_i0,merge_start_time_s,same,,,
D_short_window_prepare_i0,method,same,D,D,
D_short_window_prepare_i0,min_net_gap_m,same,12.978138872580981,12.978138872580981,0
D_short_window_prepare_i0,outcome,same,missed_window,missed_window,
D_short_window_prepare_i0,pair_gain_total_error_max_s-1,same,0.0,0.0,0
D_short_window_prepare_i0,road_violation_count,same,0,0,0
D_short_window_prepare_i0,run_id,same,D_short_window_prepare_i0,D_short_window_prepare_i0,
D_short_window_prepare_i0,safety_correction_abs_mean_mps2,same,0.0,0.0,0
D_short_window_prepare_i0,safety_correction_count,same,0,0,0
D_short_window_prepare_i0,scenario,same,short_window,short_window,
D_short_window_prepare_i0,space_feedback_abs_mean_s-1,same,0.02281565482335124,0.02281565482335124,0
D_short_window_prepare_i0,success,same,0,0,0
D_short_window_prepare_i0,task_phase,same,FAILED,FAILED,
D_short_window_prepare_i0,total_effort_integral_m2_s3,same,11.830608896172865,11.830608896172865,0
D_short_window_prepare_i0,total_speed_deficit_integral_m_s,same,23.29937065569355,23.29937065569355,0
D_short_window_prepare_i1,K_MR_mean_s-1,same,0.1429882975613151,0.1429882975613151,0
D_short_window_prepare_i1,K_RM_mean_s-1,same,0.19595251240753225,0.19595251240753225,0
D_short_window_prepare_i1,completion_time_s,same,,,
D_short_window_prepare_i1,disturbance,same,prepare,prepare,
D_short_window_prepare_i1,failure_type,same,missed_window,missed_window,
D_short_window_prepare_i1,hard_violation_count,same,0,0,0
D_short_window_prepare_i1,init_variant,same,1,1,0
D_short_window_prepare_i1,max_abs_jerk_mps3,same,2.5,2.5,0
D_short_window_prepare_i1,mean_abs_jerk_mps3,same,0.22592400135282054,0.22592400135282054,0
D_short_window_prepare_i1,merge_start_time_s,same,,,
D_short_window_prepare_i1,method,same,D,D,
D_short_window_prepare_i1,min_net_gap_m,same,12.841169867309755,12.841169867309755,0
D_short_window_prepare_i1,outcome,same,missed_window,missed_window,
D_short_window_prepare_i1,pair_gain_total_error_max_s-1,same,0.0,0.0,0
D_short_window_prepare_i1,road_violation_count,same,0,0,0
D_short_window_prepare_i1,run_id,same,D_short_window_prepare_i1,D_short_window_prepare_i1,
D_short_window_prepare_i1,safety_correction_abs_mean_mps2,same,0.0,0.0,0
D_short_window_prepare_i1,safety_correction_count,same,0,0,0
D_short_window_prepare_i1,scenario,same,short_window,short_window,
D_short_window_prepare_i1,space_feedback_abs_mean_s-1,same,0.026250471938383625,0.026250471938383625,0
D_short_window_prepare_i1,success,same,0,0,0
D_short_window_prepare_i1,task_phase,same,FAILED,FAILED,
D_short_window_prepare_i1,total_effort_integral_m2_s3,same,7.346169114969006,7.346169114969006,0
D_short_window_prepare_i1,total_speed_deficit_integral_m_s,same,18.64178968078093,18.64178968078093,0
D_short_window_prepare_i2,K_MR_mean_s-1,same,0.14062375736733068,0.14062375736733068,0
D_short_window_prepare_i2,K_RM_mean_s-1,same,0.1983170526015167,0.1983170526015167,0
D_short_window_prepare_i2,completion_time_s,same,,,
D_short_window_prepare_i2,disturbance,same,prepare,prepare,
D_short_window_prepare_i2,failure_type,same,missed_window,missed_window,
D_short_window_prepare_i2,hard_violation_count,same,0,0,0
D_short_window_prepare_i2,init_variant,same,2,2,0
D_short_window_prepare_i2,max_abs_jerk_mps3,same,2.5,2.5,0
D_short_window_prepare_i2,mean_abs_jerk_mps3,same,0.24120858030549872,0.24120858030549872,0
D_short_window_prepare_i2,merge_start_time_s,same,,,
D_short_window_prepare_i2,method,same,D,D,
D_short_window_prepare_i2,min_net_gap_m,same,10.204875000000012,10.204875000000012,0
D_short_window_prepare_i2,outcome,same,missed_window,missed_window,
D_short_window_prepare_i2,pair_gain_total_error_max_s-1,same,0.0,0.0,0
D_short_window_prepare_i2,road_violation_count,same,0,0,0
D_short_window_prepare_i2,run_id,same,D_short_window_prepare_i2,D_short_window_prepare_i2,
D_short_window_prepare_i2,safety_correction_abs_mean_mps2,same,0.0,0.0,0
D_short_window_prepare_i2,safety_correction_count,same,0,0,0
D_short_window_prepare_i2,scenario,same,short_window,short_window,
D_short_window_prepare_i2,space_feedback_abs_mean_s-1,same,0.021739048374612928,0.021739048374612928,0
D_short_window_prepare_i2,success,same,0,0,0
D_short_window_prepare_i2,task_phase,same,FAILED,FAILED,
D_short_window_prepare_i2,total_effort_integral_m2_s3,same,10.101435789281403,10.101435789281403,0
D_short_window_prepare_i2,total_speed_deficit_integral_m_s,same,21.72466082102608,21.72466082102608,0
E_ample_none_i0,K_MR_mean_s-1,same,0.0,0.0,0
E_ample_none_i0,K_RM_mean_s-1,same,0.0,0.0,0
E_ample_none_i0,completion_time_s,same,3.65,3.65,0
E_ample_none_i0,disturbance,same,none,none,
E_ample_none_i0,failure_type,same,,,
E_ample_none_i0,hard_violation_count,same,0,0,0
E_ample_none_i0,init_variant,same,0,0,0
E_ample_none_i0,max_abs_jerk_mps3,same,2.5,2.5,0
E_ample_none_i0,mean_abs_jerk_mps3,same,0.1896238766049646,0.1896238766049646,0
E_ample_none_i0,merge_start_time_s,same,0.6500000000000001,0.6500000000000001,0
E_ample_none_i0,method,same,E,E,
E_ample_none_i0,min_net_gap_m,same,11.611810871989345,11.611810871989345,0
E_ample_none_i0,outcome,same,completed,completed,
E_ample_none_i0,pair_gain_total_error_max_s-1,same,0.0,0.0,0
E_ample_none_i0,road_violation_count,same,0,0,0
E_ample_none_i0,run_id,same,E_ample_none_i0,E_ample_none_i0,
E_ample_none_i0,safety_correction_abs_mean_mps2,same,3.799955392668559,3.799955392668559,0
E_ample_none_i0,safety_correction_count,same,7,7,0
E_ample_none_i0,scenario,same,ample,ample,
E_ample_none_i0,space_feedback_abs_mean_s-1,same,0.0,0.0,0
E_ample_none_i0,success,same,1,1,0
E_ample_none_i0,task_phase,same,SUCCESS,SUCCESS,
E_ample_none_i0,total_effort_integral_m2_s3,same,5.702752187528173,5.702752187528173,0
E_ample_none_i0,total_speed_deficit_integral_m_s,same,1.661154908198704,1.661154908198704,0
E_ample_none_i1,K_MR_mean_s-1,same,0.0,0.0,0
E_ample_none_i1,K_RM_mean_s-1,same,0.0,0.0,0
E_ample_none_i1,completion_time_s,same,5.15,5.15,0
E_ample_none_i1,disturbance,same,none,none,
E_ample_none_i1,failure_type,same,,,
E_ample_none_i1,hard_violation_count,same,0,0,0
E_ample_none_i1,init_variant,same,1,1,0
E_ample_none_i1,max_abs_jerk_mps3,same,2.5000000000000004,2.5000000000000004,0
E_ample_none_i1,mean_abs_jerk_mps3,same,0.21508527725864438,0.21508527725864438,0
E_ample_none_i1,merge_start_time_s,same,2.15,2.15,0
E_ample_none_i1,method,same,E,E,
E_ample_none_i1,min_net_gap_m,same,10.559670955508562,10.559670955508562,0
E_ample_none_i1,outcome,same,completed,completed,
E_ample_none_i1,pair_gain_total_error_max_s-1,same,0.0,0.0,0
E_ample_none_i1,road_violation_count,same,0,0,0
E_ample_none_i1,run_id,same,E_ample_none_i1,E_ample_none_i1,
E_ample_none_i1,safety_correction_abs_mean_mps2,same,4.107532487605835,4.107532487605835,0
E_ample_none_i1,safety_correction_count,same,9,9,0
E_ample_none_i1,scenario,same,ample,ample,
E_ample_none_i1,space_feedback_abs_mean_s-1,same,0.0,0.0,0
E_ample_none_i1,success,same,1,1,0
E_ample_none_i1,task_phase,same,SUCCESS,SUCCESS,
E_ample_none_i1,total_effort_integral_m2_s3,same,2.4555803295691607,2.4555803295691607,0
E_ample_none_i1,total_speed_deficit_integral_m_s,same,2.1040973073643774,2.1040973073643774,0
E_ample_none_i2,K_MR_mean_s-1,same,0.0,0.0,0
E_ample_none_i2,K_RM_mean_s-1,same,0.0,0.0,0
E_ample_none_i2,completion_time_s,same,4.25,4.25,0
E_ample_none_i2,disturbance,same,none,none,
E_ample_none_i2,failure_type,same,,,
E_ample_none_i2,hard_violation_count,same,0,0,0
E_ample_none_i2,init_variant,same,2,2,0
E_ample_none_i2,max_abs_jerk_mps3,same,2.5,2.5,0
E_ample_none_i2,mean_abs_jerk_mps3,same,0.18114428692191945,0.18114428692191945,0
E_ample_none_i2,merge_start_time_s,same,1.2500000000000002,1.2500000000000002,0
E_ample_none_i2,method,same,E,E,
E_ample_none_i2,min_net_gap_m,same,11.067089743210968,11.067089743210968,0
E_ample_none_i2,outcome,same,completed,completed,
E_ample_none_i2,pair_gain_total_error_max_s-1,same,0.0,0.0,0
E_ample_none_i2,road_violation_count,same,0,0,0
E_ample_none_i2,run_id,same,E_ample_none_i2,E_ample_none_i2,
E_ample_none_i2,safety_correction_abs_mean_mps2,same,4.168377049760566,4.168377049760566,0
E_ample_none_i2,safety_correction_count,same,7,7,0
E_ample_none_i2,scenario,same,ample,ample,
E_ample_none_i2,space_feedback_abs_mean_s-1,same,0.0,0.0,0
E_ample_none_i2,success,same,1,1,0
E_ample_none_i2,task_phase,same,SUCCESS,SUCCESS,
E_ample_none_i2,total_effort_integral_m2_s3,same,5.076214967793212,5.076214967793212,0
E_ample_none_i2,total_speed_deficit_integral_m_s,same,1.9760657464658247,1.9760657464658247,0
E_ample_prepare_i0,K_MR_mean_s-1,same,0.0,0.0,0
E_ample_prepare_i0,K_RM_mean_s-1,same,0.0,0.0,0
E_ample_prepare_i0,completion_time_s,same,3.65,3.65,0
E_ample_prepare_i0,disturbance,same,prepare,prepare,
E_ample_prepare_i0,failure_type,same,,,
E_ample_prepare_i0,hard_violation_count,same,0,0,0
E_ample_prepare_i0,init_variant,same,0,0,0
E_ample_prepare_i0,max_abs_jerk_mps3,same,2.500000000000002,2.500000000000002,0
E_ample_prepare_i0,mean_abs_jerk_mps3,same,0.2937104623205287,0.2937104623205287,0
E_ample_prepare_i0,merge_start_time_s,same,0.6500000000000001,0.6500000000000001,0
E_ample_prepare_i0,method,same,E,E,
E_ample_prepare_i0,min_net_gap_m,same,11.6546940351902,11.6546940351902,0
E_ample_prepare_i0,outcome,same,completed,completed,
E_ample_prepare_i0,pair_gain_total_error_max_s-1,same,0.0,0.0,0
E_ample_prepare_i0,road_violation_count,same,0,0,0
E_ample_prepare_i0,run_id,same,E_ample_prepare_i0,E_ample_prepare_i0,
E_ample_prepare_i0,safety_correction_abs_mean_mps2,same,3.799955392668559,3.799955392668559,0
E_ample_prepare_i0,safety_correction_count,same,7,7,0
E_ample_prepare_i0,scenario,same,ample,ample,
E_ample_prepare_i0,space_feedback_abs_mean_s-1,same,0.0,0.0,0
E_ample_prepare_i0,success,same,1,1,0
E_ample_prepare_i0,task_phase,same,SUCCESS,SUCCESS,
E_ample_prepare_i0,total_effort_integral_m2_s3,same,8.085650760960625,8.085650760960625,0
E_ample_prepare_i0,total_speed_deficit_integral_m_s,same,5.658333442588477,5.658333442588477,0
E_ample_prepare_i1,K_MR_mean_s-1,same,0.0,0.0,0
E_ample_prepare_i1,K_RM_mean_s-1,same,0.0,0.0,0
E_ample_prepare_i1,completion_time_s,same,5.1000000000000005,5.1000000000000005,0
E_ample_prepare_i1,disturbance,same,prepare,prepare,
E_ample_prepare_i1,failure_type,same,,,
E_ample_prepare_i1,hard_violation_count,same,0,0,0
E_ample_prepare_i1,init_variant,same,1,1,0
E_ample_prepare_i1,max_abs_jerk_mps3,same,2.500000000000002,2.500000000000002,0
E_ample_prepare_i1,mean_abs_jerk_mps3,same,0.30024197742304237,0.30024197742304237,0
E_ample_prepare_i1,merge_start_time_s,same,2.1,2.1,0
E_ample_prepare_i1,method,same,E,E,
E_ample_prepare_i1,min_net_gap_m,same,10.855109552732198,10.855109552732198,0
E_ample_prepare_i1,outcome,same,completed,completed,
E_ample_prepare_i1,pair_gain_total_error_max_s-1,same,0.0,0.0,0
E_ample_prepare_i1,road_violation_count,same,0,0,0
E_ample_prepare_i1,run_id,same,E_ample_prepare_i1,E_ample_prepare_i1,
E_ample_prepare_i1,safety_correction_abs_mean_mps2,same,3.514161539302636,3.514161539302636,0
E_ample_prepare_i1,safety_correction_count,same,9,9,0
E_ample_prepare_i1,scenario,same,ample,ample,
E_ample_prepare_i1,space_feedback_abs_mean_s-1,same,0.0,0.0,0
E_ample_prepare_i1,success,same,1,1,0
E_ample_prepare_i1,task_phase,same,SUCCESS,SUCCESS,
E_ample_prepare_i1,total_effort_integral_m2_s3,same,5.94531877512223,5.94531877512223,0
E_ample_prepare_i1,total_speed_deficit_integral_m_s,same,5.459779416585838,5.459779416585838,0
E_ample_prepare_i2,K_MR_mean_s-1,same,0.0,0.0,0
E_ample_prepare_i2,K_RM_mean_s-1,same,0.0,0.0,0
E_ample_prepare_i2,completion_time_s,same,4.25,4.25,0
E_ample_prepare_i2,disturbance,same,prepare,prepare,
E_ample_prepare_i2,failure_type,same,,,
E_ample_prepare_i2,hard_violation_count,same,0,0,0
E_ample_prepare_i2,init_variant,same,2,2,0
E_ample_prepare_i2,max_abs_jerk_mps3,same,2.500000000000002,2.500000000000002,0
E_ample_prepare_i2,mean_abs_jerk_mps3,same,0.2739115542842472,0.2739115542842472,0
E_ample_prepare_i2,merge_start_time_s,same,1.2500000000000002,1.2500000000000002,0
E_ample_prepare_i2,method,same,E,E,
E_ample_prepare_i2,min_net_gap_m,same,11.219506381142363,11.219506381142363,0
E_ample_prepare_i2,outcome,same,completed,completed,
E_ample_prepare_i2,pair_gain_total_error_max_s-1,same,0.0,0.0,0
E_ample_prepare_i2,road_violation_count,same,0,0,0
E_ample_prepare_i2,run_id,same,E_ample_prepare_i2,E_ample_prepare_i2,
E_ample_prepare_i2,safety_correction_abs_mean_mps2,same,4.113805850828682,4.113805850828682,0
E_ample_prepare_i2,safety_correction_count,same,7,7,0
E_ample_prepare_i2,scenario,same,ample,ample,
E_ample_prepare_i2,space_feedback_abs_mean_s-1,same,0.0,0.0,0
E_ample_prepare_i2,success,same,1,1,0
E_ample_prepare_i2,task_phase,same,SUCCESS,SUCCESS,
E_ample_prepare_i2,total_effort_integral_m2_s3,same,7.459050395669568,7.459050395669568,0
E_ample_prepare_i2,total_speed_deficit_integral_m_s,same,5.618732473349038,5.618732473349038,0
E_collaborative_none_i0,K_MR_mean_s-1,same,0.0,0.0,0
E_collaborative_none_i0,K_RM_mean_s-1,same,0.0,0.0,0
E_collaborative_none_i0,completion_time_s,same,,,
E_collaborative_none_i0,disturbance,same,none,none,
E_collaborative_none_i0,failure_type,same,started_but_failed,started_but_failed,
E_collaborative_none_i0,hard_violation_count,same,0,0,0
E_collaborative_none_i0,init_variant,same,0,0,0
E_collaborative_none_i0,max_abs_jerk_mps3,same,2.5,2.5,0
E_collaborative_none_i0,mean_abs_jerk_mps3,same,0.1966443761098873,0.1966443761098873,0
E_collaborative_none_i0,merge_start_time_s,same,3.85,3.85,0
E_collaborative_none_i0,method,same,E,E,
E_collaborative_none_i0,min_net_gap_m,same,15.932323952278534,15.932323952278534,0
E_collaborative_none_i0,outcome,same,started_but_failed,started_but_failed,
E_collaborative_none_i0,pair_gain_total_error_max_s-1,same,0.0,0.0,0
E_collaborative_none_i0,road_violation_count,same,0,0,0
E_collaborative_none_i0,run_id,same,E_collaborative_none_i0,E_collaborative_none_i0,
E_collaborative_none_i0,safety_correction_abs_mean_mps2,same,0.0,0.0,0
E_collaborative_none_i0,safety_correction_count,same,0,0,0
E_collaborative_none_i0,scenario,same,collaborative,collaborative,
E_collaborative_none_i0,space_feedback_abs_mean_s-1,same,0.0,0.0,0
E_collaborative_none_i0,success,same,0,0,0
E_collaborative_none_i0,task_phase,same,FAILED,FAILED,
E_collaborative_none_i0,total_effort_integral_m2_s3,same,8.249957975251345,8.249957975251345,0
E_collaborative_none_i0,total_speed_deficit_integral_m_s,same,8.314610166316688,8.314610166316688,0
E_collaborative_none_i1,K_MR_mean_s-1,same,0.0,0.0,0
E_collaborative_none_i1,K_RM_mean_s-1,same,0.0,0.0,0
E_collaborative_none_i1,completion_time_s,same,,,
E_collaborative_none_i1,disturbance,same,none,none,
E_collaborative_none_i1,failure_type,same,started_but_failed,started_but_failed,
E_collaborative_none_i1,hard_violation_count,same,0,0,0
E_collaborative_none_i1,init_variant,same,1,1,0
E_collaborative_none_i1,max_abs_jerk_mps3,same,2.5,2.5,0
E_collaborative_none_i1,mean_abs_jerk_mps3,same,0.30366920394616936,0.30366920394616936,0
E_collaborative_none_i1,merge_start_time_s,same,2.6,2.6,0
E_collaborative_none_i1,method,same,E,E,
E_collaborative_none_i1,min_net_gap_m,same,9.600323899503547,9.600323899503547,0
E_collaborative_none_i1,outcome,same,started_but_failed,started_but_failed,
E_collaborative_none_i1,pair_gain_total_error_max_s-1,same,0.0,0.0,0
E_collaborative_none_i1,road_violation_count,same,0,0,0
E_collaborative_none_i1,run_id,same,E_collaborative_none_i1,E_collaborative_none_i1,
E_collaborative_none_i1,safety_correction_abs_mean_mps2,same,4.485781253483378,4.485781253483378,0
E_collaborative_none_i1,safety_correction_count,same,12,12,0
E_collaborative_none_i1,scenario,same,collaborative,collaborative,
E_collaborative_none_i1,space_feedback_abs_mean_s-1,same,0.0,0.0,0
E_collaborative_none_i1,success,same,0,0,0
E_collaborative_none_i1,task_phase,same,FAILED,FAILED,
E_collaborative_none_i1,total_effort_integral_m2_s3,same,6.564831247024699,6.564831247024699,0
E_collaborative_none_i1,total_speed_deficit_integral_m_s,same,7.862311198155359,7.862311198155359,0
E_collaborative_none_i2,K_MR_mean_s-1,same,0.0,0.0,0
E_collaborative_none_i2,K_RM_mean_s-1,same,0.0,0.0,0
E_collaborative_none_i2,completion_time_s,same,,,
E_collaborative_none_i2,disturbance,same,none,none,
E_collaborative_none_i2,failure_type,same,started_but_failed,started_but_failed,
E_collaborative_none_i2,hard_violation_count,same,0,0,0
E_collaborative_none_i2,init_variant,same,2,2,0
E_collaborative_none_i2,max_abs_jerk_mps3,same,2.5,2.5,0
E_collaborative_none_i2,mean_abs_jerk_mps3,same,0.15671355176657872,0.15671355176657872,0
E_collaborative_none_i2,merge_start_time_s,same,3.6,3.6,0
E_collaborative_none_i2,method,same,E,E,
E_collaborative_none_i2,min_net_gap_m,same,8.82944307217242,8.82944307217242,0
E_collaborative_none_i2,outcome,same,started_but_failed,started_but_failed,
E_collaborative_none_i2,pair_gain_total_error_max_s-1,same,0.0,0.0,0
E_collaborative_none_i2,road_violation_count,same,0,0,0
E_collaborative_none_i2,run_id,same,E_collaborative_none_i2,E_collaborative_none_i2,
E_collaborative_none_i2,safety_correction_abs_mean_mps2,same,0.0,0.0,0
E_collaborative_none_i2,safety_correction_count,same,0,0,0
E_collaborative_none_i2,scenario,same,collaborative,collaborative,
E_collaborative_none_i2,space_feedback_abs_mean_s-1,same,0.0,0.0,0
E_collaborative_none_i2,success,same,0,0,0
E_collaborative_none_i2,task_phase,same,FAILED,FAILED,
E_collaborative_none_i2,total_effort_integral_m2_s3,same,7.335070705384201,7.335070705384201,0
E_collaborative_none_i2,total_speed_deficit_integral_m_s,same,7.062784213273039,7.062784213273039,0
E_collaborative_prepare_i0,K_MR_mean_s-1,same,0.0,0.0,0
E_collaborative_prepare_i0,K_RM_mean_s-1,same,0.0,0.0,0
E_collaborative_prepare_i0,completion_time_s,same,,,
E_collaborative_prepare_i0,disturbance,same,prepare,prepare,
E_collaborative_prepare_i0,failure_type,same,started_but_failed,started_but_failed,
E_collaborative_prepare_i0,hard_violation_count,same,0,0,0
E_collaborative_prepare_i0,init_variant,same,0,0,0
E_collaborative_prepare_i0,max_abs_jerk_mps3,same,2.5,2.5,0
E_collaborative_prepare_i0,mean_abs_jerk_mps3,same,0.28863138960009155,0.28863138960009155,0
E_collaborative_prepare_i0,merge_start_time_s,same,4.95,4.95,0
E_collaborative_prepare_i0,method,same,E,E,
E_collaborative_prepare_i0,min_net_gap_m,same,15.868809498259633,15.868809498259633,0
E_collaborative_prepare_i0,outcome,same,started_but_failed,started_but_failed,
E_collaborative_prepare_i0,pair_gain_total_error_max_s-1,same,0.0,0.0,0
E_collaborative_prepare_i0,road_violation_count,same,0,0,0
E_collaborative_prepare_i0,run_id,same,E_collaborative_prepare_i0,E_collaborative_prepare_i0,
E_collaborative_prepare_i0,safety_correction_abs_mean_mps2,same,0.0,0.0,0
E_collaborative_prepare_i0,safety_correction_count,same,0,0,0
E_collaborative_prepare_i0,scenario,same,collaborative,collaborative,
E_collaborative_prepare_i0,space_feedback_abs_mean_s-1,same,0.0,0.0,0
E_collaborative_prepare_i0,success,same,0,0,0
E_collaborative_prepare_i0,task_phase,same,FAILED,FAILED,
E_collaborative_prepare_i0,total_effort_integral_m2_s3,same,10.663230308940953,10.663230308940953,0
E_collaborative_prepare_i0,total_speed_deficit_integral_m_s,same,13.44409342832622,13.44409342832622,0
E_collaborative_prepare_i1,K_MR_mean_s-1,same,0.0,0.0,0
E_collaborative_prepare_i1,K_RM_mean_s-1,same,0.0,0.0,0
E_collaborative_prepare_i1,completion_time_s,same,,,
E_collaborative_prepare_i1,disturbance,same,prepare,prepare,
E_collaborative_prepare_i1,failure_type,same,started_but_failed,started_but_failed,
E_collaborative_prepare_i1,hard_violation_count,same,0,0,0
E_collaborative_prepare_i1,init_variant,same,1,1,0
E_collaborative_prepare_i1,max_abs_jerk_mps3,same,2.500000000000001,2.500000000000001,0
E_collaborative_prepare_i1,mean_abs_jerk_mps3,same,0.4470776980544227,0.4470776980544227,0
E_collaborative_prepare_i1,merge_start_time_s,same,2.55,2.55,0
E_collaborative_prepare_i1,method,same,E,E,
E_collaborative_prepare_i1,min_net_gap_m,same,9.765676583346686,9.765676583346686,0
E_collaborative_prepare_i1,outcome,same,started_but_failed,started_but_failed,
E_collaborative_prepare_i1,pair_gain_total_error_max_s-1,same,0.0,0.0,0
E_collaborative_prepare_i1,road_violation_count,same,0,0,0
E_collaborative_prepare_i1,run_id,same,E_collaborative_prepare_i1,E_collaborative_prepare_i1,
E_collaborative_prepare_i1,safety_correction_abs_mean_mps2,same,3.9652524324065914,3.9652524324065914,0
E_collaborative_prepare_i1,safety_correction_count,same,9,9,0
E_collaborative_prepare_i1,scenario,same,collaborative,collaborative,
E_collaborative_prepare_i1,space_feedback_abs_mean_s-1,same,0.0,0.0,0
E_collaborative_prepare_i1,success,same,0,0,0
E_collaborative_prepare_i1,task_phase,same,FAILED,FAILED,
E_collaborative_prepare_i1,total_effort_integral_m2_s3,same,11.690618890856129,11.690618890856129,0
E_collaborative_prepare_i1,total_speed_deficit_integral_m_s,same,13.09944873742472,13.09944873742472,0
E_collaborative_prepare_i2,K_MR_mean_s-1,same,0.0,0.0,0
E_collaborative_prepare_i2,K_RM_mean_s-1,same,0.0,0.0,0
E_collaborative_prepare_i2,completion_time_s,same,,,
E_collaborative_prepare_i2,disturbance,same,prepare,prepare,
E_collaborative_prepare_i2,failure_type,same,started_but_failed,started_but_failed,
E_collaborative_prepare_i2,hard_violation_count,same,0,0,0
E_collaborative_prepare_i2,init_variant,same,2,2,0
E_collaborative_prepare_i2,max_abs_jerk_mps3,same,2.5,2.5,0
E_collaborative_prepare_i2,mean_abs_jerk_mps3,same,0.2602441222720328,0.2602441222720328,0
E_collaborative_prepare_i2,merge_start_time_s,same,4.9,4.9,0
E_collaborative_prepare_i2,method,same,E,E,
E_collaborative_prepare_i2,min_net_gap_m,same,16.1647528499205,16.1647528499205,0
E_collaborative_prepare_i2,outcome,same,started_but_failed,started_but_failed,
E_collaborative_prepare_i2,pair_gain_total_error_max_s-1,same,0.0,0.0,0
E_collaborative_prepare_i2,road_violation_count,same,0,0,0
E_collaborative_prepare_i2,run_id,same,E_collaborative_prepare_i2,E_collaborative_prepare_i2,
E_collaborative_prepare_i2,safety_correction_abs_mean_mps2,same,0.0,0.0,0
E_collaborative_prepare_i2,safety_correction_count,same,0,0,0
E_collaborative_prepare_i2,scenario,same,collaborative,collaborative,
E_collaborative_prepare_i2,space_feedback_abs_mean_s-1,same,0.0,0.0,0
E_collaborative_prepare_i2,success,same,0,0,0
E_collaborative_prepare_i2,task_phase,same,FAILED,FAILED,
E_collaborative_prepare_i2,total_effort_integral_m2_s3,same,9.46377581545914,9.46377581545914,0
E_collaborative_prepare_i2,total_speed_deficit_integral_m_s,same,12.121103327783734,12.121103327783734,0
E_short_window_none_i0,K_MR_mean_s-1,same,0.0,0.0,0
E_short_window_none_i0,K_RM_mean_s-1,same,0.0,0.0,0
E_short_window_none_i0,completion_time_s,same,,,
E_short_window_none_i0,disturbance,same,none,none,
E_short_window_none_i0,failure_type,same,missed_window,missed_window,
E_short_window_none_i0,hard_violation_count,same,0,0,0
E_short_window_none_i0,init_variant,same,0,0,0
